species_id,common_name,scientific_name,family,covered,coverage_tier,primary_source,source_scope,source_recording_id,source_url,audio_url,license_name,license_url,quality,recordist,sound_type,commercial_allowed,derivatives_allowed,requires_share_alike,manual_qc_required,confidence,notes,candidate_count
594,Red-headed Woodpecker,Melanerpes erythrocephalus,Woodpeckers and Allies (Picidae),yes,strict_safe_ab,xeno-canto,americas,XC254605,https://xeno-canto.org/254605,https://xeno-canto.org/254605/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
1157,Red-legged Honeycreeper,Cyanerpes cyaneus,Tanagers and Allies (Thraupidae),no,missing,,,,,,,,,,,,,,,,,0
364,Red-legged Kittiwake,Rissa brevirostris,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
876,Red-legged Thrush,Turdus plumbeus,Thrushes (Turdidae),no,missing,,,,,,,,,,,,,,,,,0
636,Red-masked Parakeet,Psittacara erythrogenys,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,126357551,https://commons.wikimedia.org/wiki/File:Psittacara_erythrogenys_-_Red_masked_Parakeet.wav,https://upload.wikimedia.org/wikipedia/commons/0/05/Psittacara_erythrogenys_-_Red_masked_Parakeet.wav?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Igor Lazo,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,2
601,Red-naped Sapsucker,Sphyrapicus nuchalis,Woodpeckers and Allies (Picidae),no,missing,,,,,,,,,,,,,,,,,0
106,Red-necked Grebe,Podiceps grisegena,Grebes (Podicipedidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,84209776,https://commons.wikimedia.org/wiki/File:De-Rothalstaucher.ogg,https://upload.wikimedia.org/wikipedia/commons/b/bd/De-Rothalstaucher.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
304,Red-necked Phalarope,Phalaropus lobatus,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,americas,XC109659,https://xeno-canto.org/109659,https://xeno-canto.org/109659/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
266,Red-necked Stint,Calidris ruficollis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
552,Red-shouldered Hawk,Buteo lineatus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,americas,XC625521,https://xeno-canto.org/625521,https://xeno-canto.org/625521/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonas Katona,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
558,Red-tailed Hawk,Buteo jamaicensis,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,americas,XC625524,https://xeno-canto.org/625524,https://xeno-canto.org/625524/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonas Katona,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
398,Red-tailed Tropicbird,Phaethon rubricauda,Tropicbirds (Phaethontidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 270098336 / sound 1372574,https://www.inaturalist.org/observations/270098336,https://static.inaturalist.org/sounds/1372574.mp3?1744507248,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Damien Wallace, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
399,Red-throated Loon,Gavia stellata,Loons (Gaviidae),yes,strict_safe_ab,xeno-canto,global,XC803778,https://xeno-canto.org/803778,https://xeno-canto.org/803778/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Grégoire Chauvot,flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,9
918,Red-throated Pipit,Anthus cervinus,Wagtails and Pipits (Motacillidae),yes,strict_safe_ab,xeno-canto,global,XC931854,https://xeno-canto.org/931854,https://xeno-canto.org/931854/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jochem Verweij,flight call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
791,Red-vented Bulbul,Pycnonotus cafer,Bulbuls (Pycnonotidae),yes,strict_safe_ab,xeno-canto,global,XC738296,https://xeno-canto.org/738296,https://xeno-canto.org/738296/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Jairam Vijayan,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
792,Red-whiskered Bulbul,Pycnonotus jocosus,Bulbuls (Pycnonotidae),yes,strict_safe_ab,xeno-canto,global,XC1051835,https://xeno-canto.org/1051835,https://xeno-canto.org/1051835/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Ujjal Kishor De,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
1066,Red-winged Blackbird,Agelaius phoeniceus,Blackbirds (Icteridae),yes,strict_safe_ab,xeno-canto,americas,XC572264,https://xeno-canto.org/572264,https://xeno-canto.org/572264/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Eric B,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,18
506,Reddish Egret,Egretta rufescens,"Bitterns, Herons, and Allies (Ardeidae)",no,missing,,,,,,,,,,,,,,,,,0
45,Redhead,Aythya americana,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,142737005,https://commons.wikimedia.org/wiki/File:De-Rotkopfente.ogg,https://upload.wikimedia.org/wikipedia/commons/3/37/De-Rotkopfente.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
978,Redpoll,Acanthis flammea,Fringilline and Cardueline Finches and Allies (Fringillidae),yes,strict_safe_ab,xeno-canto,americas,XC552770,https://xeno-canto.org/552770,https://xeno-canto.org/552770/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,"call, flight call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
870,Redwing,Turdus iliacus,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC812165,https://xeno-canto.org/812165,https://xeno-canto.org/812165/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,steve,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,61
1003,Reed Bunting,Emberiza schoeniclus,Emberizids (Emberizidae),yes,strict_safe_ab,xeno-canto,global,XC1105583,https://xeno-canto.org/1105583,https://xeno-canto.org/1105583/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Kevin Guille,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,30
331,Rhinoceros Auklet,Cerorhinca monocerata,"Auks, Murres, and Puffins (Alcidae)",yes,strict_safe_ab,xeno-canto,global,XC915711,https://xeno-canto.org/915711,https://xeno-canto.org/915711/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,B,KEISUKE KAGOSHIMA,alarm call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
195,Ridgway's Rail,Rallus obsoletus,"Rails, Gallinules, and Coots (Rallidae)",no,missing,,,,,,,,,,,,,,,,,0
381,Ring-billed Gull,Larus delawarensis,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,americas,XC75111,https://xeno-canto.org/75111,https://xeno-canto.org/75111/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
47,Ring-necked Duck,Aythya collaris,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_ab,xeno-canto,americas,XC938581,https://xeno-canto.org/938581,https://xeno-canto.org/938581/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
93,Ring-necked Pheasant,Phasianus colchicus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,strict_safe_ab,xeno-canto,americas,XC179662,https://xeno-canto.org/179662,https://xeno-canto.org/179662/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
588,Ringed Kingfisher,Megaceryle torquata,Kingfishers (Alcedinidae),yes,strict_safe_ab,xeno-canto,americas,XC251087,https://xeno-canto.org/251087,https://xeno-canto.org/251087/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Niels Krabbe,"call, chase calls",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
420,Ringed Storm-Petrel,Hydrobates hornbyi,Northern Storm-Petrels (Hydrobatidae),no,missing,,,,,,,,,,,,,,,,,0
764,River Warbler,Locustella fluviatilis,Grassbirds (Locustellidae),yes,strict_safe_ab,xeno-canto,global,XC914365,https://xeno-canto.org/914365,https://xeno-canto.org/914365/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Robert Petersen,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,10
164,Rivoli's Hummingbird,Eugenes fulgens,Hummingbirds (Trochilidae),no,missing,,,,,,,,,,,,,,,,,0
548,Roadside Hawk,Rupornis magnirostris,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_ab,xeno-canto,americas,XC251467,https://xeno-canto.org/251467,https://xeno-canto.org/251467/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,"call, song",yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
131,Rock Pigeon,Columba livia,Pigeons and Doves (Columbidae),yes,strict_safe_ab,xeno-canto,global,XC541143,https://xeno-canto.org/541143,https://xeno-canto.org/541143/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Marie-Lan Taÿ Pamart,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
83,Rock Ptarmigan,Lagopus muta,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,44606854,https://commons.wikimedia.org/wiki/File:Ptarmigan_(Lagopus_mutus)_(W1CDR0001418_BD38).ogg,https://upload.wikimedia.org/wikipedia/commons/7/70/Ptarmigan_%28Lagopus_mutus%29_%28W1CDR0001418_BD38%29.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
269,Rock Sandpiper,Calidris ptilocnemis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
819,Rock Wren,Salpinctes obsoletus,Wrens (Troglodytidae),yes,strict_safe_any_quality,xeno-canto,americas,XC585926,https://xeno-canto.org/585926,https://xeno-canto.org/585926/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,C,Friends of the Pawnee National Grassland,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
1143,Rose-breasted Grosbeak,Pheucticus ludovicianus,"Cardinals, Piranga Tanagers and Allies (Cardinalidae)",yes,strict_safe_ab,xeno-canto,americas,XC134880,https://xeno-canto.org/134880,https://xeno-canto.org/134880/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,8
643,Rose-ringed Parakeet,Psittacula krameri,"Lories, Lovebirds, and Australasian Parrots (Psittaculidae)",yes,strict_safe_ab,xeno-canto,global,XC952804,https://xeno-canto.org/952804,https://xeno-canto.org/952804/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Philippe_Grange,"call, flight call",yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,16
647,Rose-throated Becard,Pachyramphus aglaiae,"Becards, Tityras, and Allies (Tityridae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 322425932 / sound 1674787,https://www.inaturalist.org/observations/322425932,https://static.inaturalist.org/sounds/1674787.wav?1761149751,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Arturo Benavides Mendoza, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
497,Roseate Spoonbill,Platalea ajaja,Ibises and Spoonbills (Threskiornithidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,82314430,https://commons.wikimedia.org/wiki/File:De-Rosal%C3%B6ffler.ogg,https://upload.wikimedia.org/wikipedia/commons/6/69/De-Rosal%C3%B6ffler.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
353,Roseate Tern,Sterna dougallii,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,americas,XC993637,https://xeno-canto.org/993637,https://xeno-canto.org/993637/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Doug Hynes,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
5,Ross's Goose,Anser rossii,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,85250922,https://commons.wikimedia.org/wiki/File:De-Zwergschneegans.ogg,https://upload.wikimedia.org/wikipedia/commons/2/23/De-Zwergschneegans.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
371,Ross's Gull,Rhodostethia rosea,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
644,Rosy-faced Lovebird,Agapornis roseicollis,"Lories, Lovebirds, and Australasian Parrots (Psittaculidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,92547434,https://commons.wikimedia.org/wiki/File:De-Rosenk%C3%B6pfchen.ogg,https://upload.wikimedia.org/wikipedia/commons/3/34/De-Rosenk%C3%B6pfchen.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
559,Rough-legged Hawk,Buteo lagopus,"Hawks, Kites, Eagles, and Allies (Accipitridae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,142730546,https://commons.wikimedia.org/wiki/File:De-Raufu%C3%9Fbussard.ogg,https://upload.wikimedia.org/wikipedia/commons/c/c9/De-Raufu%C3%9Fbussard.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
357,Royal Tern,Thalasseus maximus,"Gulls, Terns, and Skimmers (Laridae)",no,missing,,,,,,,,,,,,,,,,,0
799,Ruby-crowned Kinglet,Corthylio calendula,Kinglets (Regulidae),yes,strict_safe_ab,xeno-canto,americas,XC175095,https://xeno-canto.org/175095,https://xeno-canto.org/175095/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
169,Ruby-throated Hummingbird,Archilochus colubris,Hummingbirds (Trochilidae),yes,strict_safe_ab,xeno-canto,americas,XC109598,https://xeno-canto.org/109598,https://xeno-canto.org/109598/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
71,Ruddy Duck,Oxyura jamaicensis,"Ducks, Geese, and Swans (Anatidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 248856476 / sound 1239997,https://www.inaturalist.org/observations/248856476,https://static.inaturalist.org/sounds/1239997.mp3?1730130721,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Tero Linjama, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
113,Ruddy Ground Dove,Columbina talpacoti,Pigeons and Doves (Columbidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 335209771 / sound 1744279,https://www.inaturalist.org/observations/335209771,https://static.inaturalist.org/sounds/1744279.m4a?1768743860,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Helio Lourencini, alguns direitos reservados (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,6
114,Ruddy Quail-Dove,Geotrygon montana,Pigeons and Doves (Columbidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 172667152 / sound 767829,https://www.inaturalist.org/observations/172667152,https://static.inaturalist.org/sounds/767829.wav?1689253171,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Zac Peterson, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,5
253,Ruddy Turnstone,Arenaria interpres,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,global,XC815490,https://xeno-canto.org/815490,https://xeno-canto.org/815490/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
258,Ruff,Calidris pugnax,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
80,Ruffed Grouse,Bonasa umbellus,"Partridges, Grouse, Turkeys, and Old World Quail (Phasianidae)",yes,strict_safe_ab,xeno-canto,americas,XC61517,https://xeno-canto.org/61517,https://xeno-canto.org/61517/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
175,Rufous Hummingbird,Selasphorus rufus,Hummingbirds (Trochilidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 355936586 / sound 1908012,https://www.inaturalist.org/observations/355936586,https://static.inaturalist.org/sounds/1908012.m4a?1777350695,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,11
874,Rufous-backed Robin,Turdus rufopalliatus,Thrushes (Turdidae),no,missing,,,,,,,,,,,,,,,,,0
1127,Rufous-capped Warbler,Basileuterus rufifrons,Wood-Warblers (Parulidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 175441132 / sound 780184,https://www.inaturalist.org/observations/175441132,https://static.inaturalist.org/sounds/780184.m4a?1690580756,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
1044,Rufous-crowned Sparrow,Aimophila ruficeps,Towhees and Sparrows (Passerellidae),no,missing,,,,,,,,,,,,,,,,,0
194,Rufous-necked Wood-Rail,Aramides axillaris,"Rails, Gallinules, and Coots (Rallidae)",yes,strict_safe_ab,xeno-canto,americas,XC250487,https://xeno-canto.org/250487,https://xeno-canto.org/250487/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
886,Rufous-tailed Robin,Larvivora sibilans,Old World Flycatchers (Muscicapidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 238996351 / sound 1190049,https://www.inaturalist.org/observations/238996351,https://static.inaturalist.org/sounds/1190049.m4a?1725122988,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Andrew Bazdyrev, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,3
894,Rufous-tailed Rock-Thrush (Rock-thrush),Monticola saxatilis,Old World Flycatchers (Muscicapidae),yes,strict_safe_ab,xeno-canto,global,XC917397,https://xeno-canto.org/917397,https://xeno-canto.org/917397/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Thomas SIGNEAU,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
1004,Rufous-winged Sparrow,Peucaea carpalis,Towhees and Sparrows (Passerellidae),yes,strict_safe_ab,xeno-canto,americas,XC411559,https://xeno-canto.org/411559,https://xeno-canto.org/411559/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Justin Watts,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
998,Rustic Bunting,Emberiza rustica,Emberizids (Emberizidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,77546319,https://commons.wikimedia.org/wiki/File:Emberiza_rustica_-_Rustic_Bunting_XC462025.mp3,https://upload.wikimedia.org/wikipedia/commons/7/7b/Emberiza_rustica_-_Rustic_Bunting_XC462025.mp3?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Hannu Varkki,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
1072,Rusty Blackbird,Euphagus carolinus,Blackbirds (Icteridae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 352172771 / sound 1876303,https://www.inaturalist.org/observations/352172771,https://static.inaturalist.org/sounds/1876303.wav?1776916537,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Sean Frey, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,70
366,Sabine's Gull,Xema sabini,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_any_quality,xeno-canto,global,XC919304,https://xeno-canto.org/919304,https://xeno-canto.org/919304/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,C,Sonothèque ADVL,flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
1155,Saffron Finch,Sicalis flaveola,Tanagers and Allies (Thraupidae),yes,strict_safe_ab,xeno-canto,americas,XC840928,https://xeno-canto.org/840928,https://xeno-canto.org/840928/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,gerardo,uncertain,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
839,Sage Thrasher,Oreoscoptes montanus,Mockingbirds and Thrashers (Mimidae),no,missing,,,,,,,,,,,,,,,,,0
1029,Sagebrush Sparrow,Artemisiospiza nevadensis,Towhees and Sparrows (Passerellidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 151416777 / sound 616916,https://www.inaturalist.org/observations/151416777,https://static.inaturalist.org/sounds/616916.m4a?1679083554,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) River Ahlquist, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,1
1034,Saltmarsh Sparrow,Ammospiza caudacuta,Towhees and Sparrows (Passerellidae),no,missing,,,,,,,,,,,,,,,,,0
407,Salvin's Albatross,Thalassarche salvini,Albatrosses (Diomedeidae),no,missing,,,,,,,,,,,,,,,,,0
267,Sanderling,Calidris alba,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,strict_safe_ab,xeno-canto,global,XC938622,https://xeno-canto.org/938622,https://xeno-canto.org/938622/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,9
188,Sandhill Crane,Antigone canadensis,Cranes (Gruidae),yes,strict_safe_ab,xeno-canto,americas,XC111491,https://xeno-canto.org/111491,https://xeno-canto.org/111491/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,flight call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,4
359,Sandwich Tern,Thalasseus sandvicensis,"Gulls, Terns, and Skimmers (Laridae)",yes,strict_safe_ab,xeno-canto,global,XC1042802,https://xeno-canto.org/1042802,https://xeno-canto.org/1042802/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Sonothèque ADVL,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,7
472,Sargasso Shearwater,Puffinus lherminieri,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
